measure,year,units,Achara,Boonsri,Busarakhan,Chai,Decha,Kannika,Kohsoom,Sakda,Somchair,Tansanee
Methylosmoline,2015,µg/l,0,0.434028571,0.311555556,3.556814815,0,0.308259259,6.429909091,0.295148148,4.031111111,0
Methylosmoline,2016,µg/l,0,0.040964286,0.026916667,1.748125,0,0.029333333,58.21,0.028393939,130.4916667,0
Metolachlor,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,2005,µg/l,0,0.035333333,0.0504,0.0258,0,0.050933333,0.042,0.0268,0.0228,0
Metolachlor,2006,µg/l,0,0.097354167,0.0484,0.048175439,0,0.057647059,0.080363636,0.060448276,0.094909091,0
Metolachlor,2007,µg/l,0,0.01934,0.00925,0.014174603,0,0.01625,0.0145,0.0175,0.013166667,0
Metolachlor,2008,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,2009,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Metolachlor,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2008,µg/l,0,11.91076923,0,0,0,0,10,0,0,0
Naphthalene,2009,µg/l,0,10,10,11.04,0,19.75,10,24.2,11.25,2
Naphthalene,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Naphthalene,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Nickel,1998,µg/l,0,6.714285714,0,11.47222222,0,17.5,21.83333333,2.5,28,0
Nickel,1999,µg/l,0,0,37.05,17.95,0,32.85,28.55,42.2,23.8,0
Nickel,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Nickel,2001,µg/l,0,1.813333333,0,0,0,7.223333333,6.58,5.14,0,0
Nickel,2002,µg/l,0,3.333333333,2.034,2.158461538,0,1.73,5.141666667,1.850666667,2.006,0
Nickel,2003,µg/l,0,3.388770833,5.300818182,6.368296296,0,7.497862069,7.798583333,3.775137931,6.956545455,0
Nickel,2004,µg/l,0,4.764322581,5.090090909,3.927545455,0,4.26462963,7.277818182,3.542939394,5.618090909,0
Nickel,2005,µg/l,0,2.473166667,4.75025,3.882565217,0,4.075083333,5.8823,3.820771429,6.724833333,0
Nickel,2006,µg/l,0,2.202797101,4.215833333,3.815030303,0,3.485333333,5.161454545,3.305611111,7.444666667,0
Nickel,2007,µg/l,0,5.095431373,7.63625,5.734183099,0,4.423777778,11.58418182,4.847194444,10.234,0
Nickel,2008,µg/l,0,0,1.6625,1.704545455,0,1.983684211,0,1.73,2.0625,0
Nickel,2009,µg/l,1.6375,0,2.4875,1.241111111,0.5,1.574074074,0,1.440740741,2.844444444,0
Nickel,2010,µg/l,2.27,4.422543333,1.783333333,1.382777778,4.012857143,1.4825,6.308333333,1.540833333,2.325,3.5
Nickel,2011,µg/l,2.946666667,4.95338,1.683333333,1.586111111,1.528,1.651282051,14.0875,1.758333333,2.083333333,7.9
Nickel,2012,µg/l,0.141666667,0,1.85,1.533333333,0.909166667,1.611111111,13.05454545,1.733333333,1.85,0
Nickel,2013,µg/l,0.291666667,0.454336111,0,1.166666667,4.824083333,0,2.966666667,0,0,0
Nickel,2014,µg/l,0,1.910862069,0,0.622222222,3.187142857,1.13352381,11.025,1.078611111,0.72,0
Nickel,2015,µg/l,0,0,0,0,2.76,2.363888889,0,2,0,0
Nickel,2016,µg/l,0,0,5.230891667,2.118947222,0,2.408333333,0,2.405,5.060909091,0
Nitrates,1998,µg/l,0,1576.190476,1860,1555.555556,0,1428.055556,1611.666667,1617.5,2181.666667,0
Nitrates,1999,µg/l,0,1548.387097,1937.5,1686.944444,0,1388.611111,2380,1490.27027,1923.333333,0
Nitrates,2000,µg/l,0,1378.857143,1931.666667,1688.888889,0,1883.333333,2570.833333,1811.111111,2112.5,0
Nitrates,2001,µg/l,0,1179.333333,1880,1838.333333,0,1810.606061,2764.545455,1858.787879,1891,0
Nitrates,2002,µg/l,0,1457.301587,3551.428571,1459.365079,0,1218.461538,5104.545455,1389.189189,1758.181818,0
Nitrates,2003,µg/l,0,1268.7,2247.5,1876.086957,0,1683.055556,2778.181818,1607.5,3039.166667,0
Nitrates,2004,µg/l,0,1127.779412,1731.818182,1848.936508,0,1795.1,2828.333333,1667.060606,1784,0
Nitrates,2005,µg/l,0,1020.263889,1895.833333,1810.875,0,1714.638889,2673.333333,1609.305556,1884.166667,0
Nitrates,2006,µg/l,0,833.8714286,1593.583333,1462.583333,0,1381.027778,2282.727273,1417.111111,2113.333333,0
Nitrates,2007,µg/l,0,1233.711538,1769.416667,1866.808824,0,1651.75,1880.333333,1552.861111,1934.75,0
Nitrates,2008,µg/l,0,1080.793651,1050.625,1149.325758,0,1184.636364,1767.545455,1101.377778,1193.916667,0
Nitrates,2009,µg/l,1280.666667,979.8727273,1579.416667,1485.74359,694,1364.657895,1661.75,1374.620513,1733,1947.583333
Nitrates,2010,µg/l,1511.102963,1287.034483,1437.75,1570.871795,795.8333333,1538.333333,2327.25,1579.472222,1513.166667,3565
Nitrates,2011,µg/l,1149.583333,1816.488889,1568.166667,1707.525641,690.4166667,1521.916667,1795.058333,1470.277778,1777.75,2324.272727
Nitrates,2012,µg/l,899.1666667,1289.272727,1503.566667,1807.826923,636.75,1677.227778,1328.290909,1441.436111,1789.817391,2466.913043
Nitrates,2013,µg/l,1014.166667,1141.375,1423.748462,1589.723684,601.4166667,1553.972222,853.0666667,1531.805556,1699.083846,2849.461538
Nitrates,2014,µg/l,1357.5,1010.92,1450.734231,1648.845641,666.6538462,1029.789722,693.5,971.9769444,1738.41,4004.714286
Nitrates,2015,µg/l,1281.666667,1124.125,1899.653846,1730.25641,595.2692308,1239.777778,707.5833333,1139.69697,2089.692308,2090.333333
Nitrates,2016,µg/l,902.5,933.1166667,1239.730769,1415.429487,428.8846154,1171.777778,756.4166667,1097.638889,1504.961538,2282.416667
Nitrites,1998,µg/l,0,41.9047619,33.33333333,33.88888889,0,45.27777778,28.33333333,40.83333333,293.3333333,0
Nitrites,1999,µg/l,0,37.09677419,39.16666667,33.33333333,0,38.61111111,49.16666667,37.83783784,49.16666667,0
Nitrites,2000,µg/l,0,58.28571429,31.66666667,30.27777778,0,26.11111111,60.83333333,27.22222222,39.16666667,0
Nitrites,2001,µg/l,0,30.66666667,25.5,21.5,0,29.6969697,60,21.51515152,38.5,0
Nitrites,2002,µg/l,0,33.96825397,55.42857143,31.03174603,0,12.46153846,76.36363636,24.94871795,39.54545455,0
Nitrites,2003,µg/l,0,42.46666667,46.33333333,38.62318841,0,44.41666667,60,65.63888889,83.25,0
Nitrites,2004,µg/l,0,28.47647059,54.36363636,48.03174603,0,46.1,85.83333333,76.3030303,59.9,0
Nitrites,2005,µg/l,0,33.08333333,62.25,43.98611111,0,44.38888889,112.5,63.27777778,63.91666667,0
Nitrites,2006,µg/l,0,54.15285714,52.16666667,55.20833333,0,90.11111111,47.81818182,47.05555556,54.25,0
Nitrites,2007,µg/l,0,28.78846154,48.78333333,25.77794118,0,20.97222222,39.33333333,25.675,66.4,0
Nitrites,2008,µg/l,0,21.96825397,42.325,33.18181818,0,33.29090909,66.98181818,53.88611111,69.31666667,0
Nitrites,2009,µg/l,43.66666667,27.98181818,47.59166667,25.75,19,35.27368421,46.58333333,38.94358974,56.81666667,79
Nitrites,2010,µg/l,48.41481481,17.03103448,36.33333333,23.39615385,14.41666667,33.66666667,53.46666667,30.30555556,40.33333333,199.375
Nitrites,2011,µg/l,25.5,18.08888889,31.5,23.69230769,38.66666667,27.91333333,69.05833333,22.24074074,33.16666667,83.45454545
Nitrites,2012,µg/l,26.25,18.77878788,31.09166667,21.01538462,19.16666667,31.88888889,55.27272727,30.1,27.04347826,67.52173913
Nitrites,2013,µg/l,25.5,14.09444444,25.55461538,21.41333333,19.16666667,34.66666667,80.03333333,31.97222222,32.04769231,101.0769231
Nitrites,2014,µg/l,29.75,22.33,20.71923077,14.67025641,25,22.57,88.33333333,19.90611111,21.29769231,390.7857143
Nitrites,2015,µg/l,45.5,15.440625,23,14.71282051,20.61538462,21.91666667,101.3333333,23.41666667,29.70769231,85.83333333
Nitrites,2016,µg/l,25,20.18333333,18.65384615,18.64358974,17.76923077,19.47222222,68.01666667,17.63888889,26.13076923,68
Organic nitrogen,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Organic nitrogen,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Organic nitrogen,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Organic nitrogen,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Organic nitrogen,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Organic nitrogen,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Organic nitrogen,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Organic nitrogen,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Organic nitrogen,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Organic nitrogen,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Organic nitrogen,2008,µg/l,0,0,0,0,0,0,0,0,0,0
Organic nitrogen,2009,µg/l,442.1666667,0,0,0,2070.5,0,0,0,0,0
Organic nitrogen,2010,µg/l,660,0,0,0,0,0,0,0,0,0
Organic nitrogen,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Organic nitrogen,2012,µg/l,252.9166667,0,0,0,0,0,0,0,0,0
Organic nitrogen,2013,µg/l,0,1552.5,0,0,0,0,0,0,0,0
Organic nitrogen,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Organic nitrogen,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Organic nitrogen,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Orthophosphate-phosphorus,1998,µg/l,0,47.14285714,93.33333333,60.83333333,0,57.77777778,328.3333333,73.33333333,85,0
Orthophosphate-phosphorus,1999,µg/l,0,55.80645161,73.33333333,64.16666667,0,51.38888889,101.6666667,47,69.91666667,0
Orthophosphate-phosphorus,2000,µg/l,0,61.42857143,48.33333333,57.5,0,53.61111111,152.5,57.22222222,44.16666667,0
Orthophosphate-phosphorus,2001,µg/l,0,54.33333333,47,39.9,0,44.54545455,140,51.51515152,50,0
Orthophosphate-phosphorus,2002,µg/l,0,119.047619,46.92857143,24.36507937,0,22.625,161.8181818,29.88888889,17.36363636,0
Orthophosphate-phosphorus,2003,µg/l,0,88.31666667,27.33333333,29.14492754,0,34.94444444,166.6666667,29.72222222,36.91666667,0
Orthophosphate-phosphorus,2004,µg/l,0,69.88529412,28.54545455,36.01587302,0,25.44827586,215,28.54545455,20.5,0
Orthophosphate-phosphorus,2005,µg/l,0,71.69444444,35.25,35.48611111,0,38.80555556,159.1666667,57.38888889,28.58333333,0
Orthophosphate-phosphorus,2006,µg/l,0,102.3571429,59.16666667,41.75,0,77.76111111,138.1818182,56.79444444,58.33333333,0
Orthophosphate-phosphorus,2007,µg/l,0,105.9807692,37.05,39.20735294,0,53.39444444,94.16666667,37.45,39.83333333,0
Orthophosphate-phosphorus,2008,µg/l,0,38.76190476,38.68333333,38.12727273,0,35.07272727,182.8181818,38.46944444,36.35,0
Orthophosphate-phosphorus,2009,µg/l,119.3333333,40,74.25833333,73.40512821,44.63636364,60.07631579,186.1666667,61.23846154,52.9,33.05833333
Orthophosphate-phosphorus,2010,µg/l,218.8888889,213.1034483,19.33333333,25.47435897,36.75,21.18611111,84.225,35,32.83333333,62.66666667
Orthophosphate-phosphorus,2011,µg/l,88.875,199.9333333,18.5,28.02564103,43.46666667,26.26666667,66.45833333,25.16666667,14.25,93.18181818
Orthophosphate-phosphorus,2012,µg/l,59.5,53.72727273,30.50416667,43.68717949,35.83333333,38.81666667,85.97272727,35.14722222,22,79.43478261
Orthophosphate-phosphorus,2013,µg/l,23.5,28.97222222,38.12307692,47.84210526,36.125,45.88571429,375.6583333,34.63888889,36.61538462,122.9230769
Orthophosphate-phosphorus,2014,µg/l,23.08333333,88.88333333,71.72307692,48.12666667,34.32692308,32.5975,406.25,30.54694444,57.50653846,113.7692308
Orthophosphate-phosphorus,2015,µg/l,48.83333333,40.484375,45.42307692,45.73717949,26.584,42.58333333,235.2666667,47.97222222,45.97692308,72
Orthophosphate-phosphorus,2016,µg/l,35.75,36.41666667,45.43461538,43.03846154,32.69230769,51.58333333,189.125,44.08333333,32.02692308,108.5
Oxygen saturation,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Oxygen saturation,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Oxygen saturation,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Oxygen saturation,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Oxygen saturation,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Oxygen saturation,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Oxygen saturation,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Oxygen saturation,2005,µg/l,0,78504.84864,71777.777,76935.74098,0,78366.66704,77500,83644.44489,72755.55511,0
Oxygen saturation,2006,µg/l,0,83298,68222.5,81744.16667,0,79188.88889,103900,79341.66667,66549.16667,0
Oxygen saturation,2007,µg/l,0,83280.78431,78808.33333,77320.14706,0,83089.44444,89566.66667,82919.44444,77988.33333,0
Oxygen saturation,2008,µg/l,0,84254.92063,79151.66667,82035.07937,0,86520.60606,89658.18182,82645.83333,77210,0
Oxygen saturation,2009,µg/l,0,85520.72727,87974.16667,87360.28986,109312.7273,88212.89474,80925,86799.69697,86577.5,115222.5
Oxygen saturation,2010,µg/l,0,87251.03448,92386.66667,92650.86957,0,87525,67223.33333,85437.5,94929.16667,96075.83333
Oxygen saturation,2011,µg/l,0,88767.66667,86041,91060.47619,95926.66667,90278.20513,71433.33333,92509.16667,90057,77152.5
Oxygen saturation,2012,µg/l,0,90317.87879,85384.28571,84906,0,87243.33333,71536.36364,83228.66667,84860,70036.66667
Oxygen saturation,2013,µg/l,0,92632.77778,0,0,0,0,77504.44444,0,0,91554.61538
Oxygen saturation,2014,µg/l,93666.66667,91316.16667,0,0,78268,0,78363.33333,0,0,84628.33333
Oxygen saturation,2015,µg/l,89833.33333,90177.8125,0,0,102971.6667,93115.27778,84608.33333,85400.27778,0,83445.83333
Oxygen saturation,2016,µg/l,96416.66667,88947.42857,0,0,99111.53846,88619.66667,68932.5,85400.33333,0,76984.16667
"p,p-DDD",1998,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",1999,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",2000,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",2001,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",2002,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",2003,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",2004,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",2005,µg/l,0,0.162765625,0.264166667,0.188333333,0,0.141909091,0.1132,0.160085714,0.181166667,0
"p,p-DDD",2006,µg/l,0,0.0855,0.0566,0.050333333,0,0.03084,0.0664,0.031884615,0.047,0
"p,p-DDD",2007,µg/l,0,0.022705882,0.0175,0.013741935,0,0.015222222,0.025583333,0.01325,0.016166667,0
"p,p-DDD",2008,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",2009,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",2010,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",2011,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",2012,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",2013,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",2014,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",2015,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDD",2016,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",1998,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",1999,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",2000,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",2001,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",2002,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",2003,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",2004,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",2005,µg/l,0,0.0516,0.073916667,0.055292308,0,0.062484848,0.0366,0.05353125,0.046909091,0
"p,p-DDE",2006,µg/l,0,0.025576271,0.0252,0.025728814,0,0.023727273,0.0254,0.016533333,0.021454545,0
"p,p-DDE",2007,µg/l,0,0.007627451,0.006,0.006693548,0,0.006555556,0.007833333,0.005833333,0.00575,0
"p,p-DDE",2008,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",2009,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",2010,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",2011,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",2012,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",2013,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",2014,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",2015,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDE",2016,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDT",1998,µg/l,0,0.0005,0,0.004666667,0,0.006666667,0.003,0,0,0
"p,p-DDT",1999,µg/l,0,0.046425806,0.316363636,0.159333333,0,0.200264706,0.107333333,0.159161111,0.153,0
"p,p-DDT",2000,µg/l,0,0.108571429,0.065,0.052777778,0,0.07,0.091666667,0.08,0.063333333,0
"p,p-DDT",2001,µg/l,0,0.053888889,0.178571429,0.219083333,0,0.3544,0.1,0.19712,0.411666667,0
"p,p-DDT",2002,µg/l,0,0.01,0.004,0.019375,0,0.005823529,0.028571429,0.028333333,0.018333333,0
"p,p-DDT",2003,µg/l,0,0,0.023,0.031166667,0,0.001,0.001,0.028,0.0285,0
"p,p-DDT",2004,µg/l,0,0.005666667,0.013,0.010333333,0,0.06,0.017,0.0256,0.044,0
"p,p-DDT",2005,µg/l,0,0.004078431,0.002888889,0.0035,0,0.001541667,0.001857143,0.0077,0.004875,0
"p,p-DDT",2006,µg/l,0,0.054788462,0.045777778,0.053468085,0,0.041037037,0.0458,0.046777778,0.131333333,0
"p,p-DDT",2007,µg/l,0,0.025627451,0.019333333,0.018032258,0,0.022694444,0.022333333,0.021222222,0.015666667,0
"p,p-DDT",2008,µg/l,0,0.006085385,0.0092,0.034074074,0,0.016703704,0.010815556,0.013277778,0.04,0
"p,p-DDT",2009,µg/l,0,0.001,0.027,0.02862069,0,0.023461538,0.001,0.0218,0.028,0
"p,p-DDT",2010,µg/l,0,0.003,0.05,0.05,0,0.05,0.003,0.05,0.05,0
"p,p-DDT",2011,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDT",2012,µg/l,0,0,0,0,0.001666667,0,0,0.002383333,0,0
"p,p-DDT",2013,µg/l,0,0.112121212,0,0,0,0,0,0,0,0
"p,p-DDT",2014,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDT",2015,µg/l,0,0,0,0,0,0,0,0,0,0
"p,p-DDT",2016,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,1998,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,1999,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2000,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2001,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2002,µg/l,0,9.3,6.45,6.69,0,5.78,40.9,3.93,6.55,0
PAHs,2003,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2004,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2005,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2006,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2007,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2008,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2009,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2010,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2011,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2012,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2013,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2014,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2015,µg/l,0,0,0,0,0,0,0,0,0,0
PAHs,2016,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,1998,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,1999,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,2000,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,2001,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,2002,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,2003,µg/l,0,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0
PCB 101,2004,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,2005,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,2006,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,2007,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,2008,µg/l,0,0.001319231,0,0,0,0,0.001048889,0,0,0
PCB 101,2009,µg/l,0,0.001,0.002,0.002,0,0.002,0.001,0.002,0.002,0
PCB 101,2010,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,2011,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,2012,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,2013,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,2014,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,2015,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 101,2016,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,1998,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,1999,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2000,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2001,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2002,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2003,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2004,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2005,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2006,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2007,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2008,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2009,µg/l,0,0,0.002,0.002,0,0.002,0,0.002,0.002,0
PCB 118,2010,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2011,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2012,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2013,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2014,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2015,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 118,2016,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,1998,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,1999,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,2000,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,2001,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,2002,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,2003,µg/l,0,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0
PCB 138,2004,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,2005,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,2006,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,2007,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,2008,µg/l,0,0.002,0,0,0,0,0.002,0,0,0
PCB 138,2009,µg/l,0,0.002055882,0.002,0.002,0,0.002,0.002,0.002,0.002,0
PCB 138,2010,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,2011,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,2012,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,2013,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,2014,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,2015,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 138,2016,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,1998,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,1999,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,2000,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,2001,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,2002,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,2003,µg/l,0,0,0.001,0.001,0,0.001,0.001,0.001,0.001,0
PCB 153,2004,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,2005,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,2006,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,2007,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,2008,µg/l,0,0.002,0,0,0,0,0.002,0,0,0
PCB 153,2009,µg/l,0,0.002,0.002,0.002,0,0.002,0.002,0.002,0.002,0
PCB 153,2010,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,2011,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,2012,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,2013,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,2014,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,2015,µg/l,0,0,0,0,0,0,0,0,0,0
PCB 153,2016,µg/l,0,0,0,0,0,0,0,0,0,0
